2026-04-07 15:55:36 [restartedMain] INFO  c.retailstore.RetailStoreApplication - Starting RetailStoreApplication using Java 21.0.7 with PID 19448 (C:\Users\Keerthi.Samayam\IntelliJIDEA\ResumeAddedProject\retail-store\target\classes started by Keerthi.Samayam in C:\Users\Keerthi.Samayam\IntelliJIDEA\ResumeAddedProject\retail-store)
2026-04-07 21:18:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:18:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 463ms
2026-04-07 21:18:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:18:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:18:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:18:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 157ms
2026-04-07 21:18:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:18:17 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:18:21 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:18:21 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 4s311ms
2026-04-07 21:18:22 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775576895478, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:18:22 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775576895478, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 6s518ms
2026-04-07 21:18:22 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:20:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577000019, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:20:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577000019, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:20:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:20:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:20:09 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:20:09 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 9s5ms
2026-04-07 21:20:09 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577000019, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:20:09 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577000019, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 9s255ms
2026-04-07 21:20:09 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:20:09 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577009375, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:20:09 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577009375, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:20:09 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:20:09 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:20:09 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:20:17 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 7s479ms
2026-04-07 21:20:17 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577009375, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:20:17 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577009375, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 7s747ms
2026-04-07 21:20:17 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:20:17 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577017257, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:20:17 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577017257, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:20:17 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:20:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:20:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:20:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 210ms
2026-04-07 21:20:18 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:20:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:20:19 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:20:19 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 835ms
2026-04-07 21:20:19 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:20:19 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:20:19 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:20:19 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 137ms
2026-04-07 21:20:19 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:20:19 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:20:25 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:20:25 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 6s478ms
2026-04-07 21:20:26 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577017257, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:20:26 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577017257, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 8s464ms
2026-04-07 21:20:26 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:22:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577120008, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:22:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577120008, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:22:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:22:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:22:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:22:08 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 7s941ms
2026-04-07 21:22:08 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577120008, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:22:08 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577120008, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 8s30ms
2026-04-07 21:22:08 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:22:08 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577128118, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:22:08 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577128118, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:22:08 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:22:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:22:08 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 6s818ms
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577128118, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577128118, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 6s917ms
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577135252, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577135252, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 116ms
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 152ms
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 121ms
2026-04-07 21:22:15 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:22:15 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:22:20 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:22:20 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 4s544ms
2026-04-07 21:22:20 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577135252, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:22:20 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577135252, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 5s238ms
2026-04-07 21:22:20 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:24:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577240029, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:24:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577240029, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:24:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:24:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:24:05 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:24:05 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 5s665ms
2026-04-07 21:24:05 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577240029, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:24:05 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577240029, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 5s776ms
2026-04-07 21:24:05 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:24:05 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577245922, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:24:06 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577245922, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:24:06 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:24:06 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:24:06 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:24:11 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 5s671ms
2026-04-07 21:24:11 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577245922, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:24:11 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577245922, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 5s774ms
2026-04-07 21:24:11 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:24:11 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577251801, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:24:11 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577251801, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:24:11 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
2026-04-07 21:24:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=truncateTempStockStep
2026-04-07 21:24:11 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=truncateTempStockStep read=0 write=0 skip=0
2026-04-07 21:24:11 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [truncateTempStockStep] executed in 104ms
2026-04-07 21:24:12 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [loadTempStockStep]
2026-04-07 21:24:12 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=loadTempStockStep
2026-04-07 21:24:12 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=loadTempStockStep read=9 write=9 skip=0
2026-04-07 21:24:12 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [loadTempStockStep] executed in 104ms
2026-04-07 21:24:12 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [stockMismatchStep]
2026-04-07 21:24:12 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=stockMismatchStep
2026-04-07 21:24:12 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=stockMismatchStep read=9 write=9 skip=0
2026-04-07 21:24:12 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [stockMismatchStep] executed in 190ms
2026-04-07 21:24:12 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [generateReportStep]
2026-04-07 21:24:12 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=generateReportStep
2026-04-07 21:24:18 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=generateReportStep read=0 write=0 skip=0
2026-04-07 21:24:18 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [generateReportStep] executed in 5s844ms
2026-04-07 21:24:18 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577251801, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:24:18 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] completed with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577251801, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 6s479ms
2026-04-07 21:24:18 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - stockReconciliationJob executed successfully!
2026-04-07 21:26:00 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] launched with the following parameters: [{'runId_orderReportJob':'{value=1775577360015, type=class java.lang.Long, identifying=true}'}]
2026-04-07 21:26:00 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=orderReportJob params={'runId_orderReportJob':'{value=1775577360015, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:26:00 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [orderReportStep]
2026-04-07 21:26:00 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=orderReportStep
2026-04-07 21:26:05 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=orderReportStep read=0 write=0 skip=0
2026-04-07 21:26:05 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [orderReportStep] executed in 5s620ms
2026-04-07 21:26:05 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=orderReportJob params={'runId_orderReportJob':'{value=1775577360015, type=class java.lang.Long, identifying=true}'}
2026-04-07 21:26:05 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=orderReportJob]] completed with the following parameters: [{'runId_orderReportJob':'{value=1775577360015, type=class java.lang.Long, identifying=true}'}] and the following status: [COMPLETED] in 5s716ms
2026-04-07 21:26:05 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - orderReportJob executed successfully!
2026-04-07 21:26:06 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] launched with the following parameters: [{'runId_productUploadJob':'{value=1775577365956, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:26:06 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=productUploadJob params={'runId_productUploadJob':'{value=1775577365956, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:26:06 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [productUploadStep]
2026-04-07 21:26:06 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_STARTED name=productUploadStep
2026-04-07 21:26:06 [scheduling-1] INFO  c.r.logging.BatchStepLoggerListener - STEP_FINISHED name=productUploadStep read=10 write=10 skip=0
2026-04-07 21:26:10 [scheduling-1] INFO  o.s.batch.core.step.AbstractStep - Step: [productUploadStep] executed in 4s836ms
2026-04-07 21:26:10 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_FINISHED job=productUploadJob params={'runId_productUploadJob':'{value=1775577365956, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:26:10 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=productUploadJob]] completed with the following parameters: [{'runId_productUploadJob':'{value=1775577365956, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/products-upload.csv, type=class java.lang.String, identifying=true}'}] and the following status: [COMPLETED] in 4s916ms
2026-04-07 21:26:10 [scheduling-1] INFO  c.r.batch.config.BatchScheduler - productUploadJob executed successfully!
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.b.c.l.support.SimpleJobLauncher - Job: [SimpleJob: [name=stockReconciliationJob]] launched with the following parameters: [{'runId_stockReconciliationJob':'{value=1775577370946, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}]
2026-04-07 21:26:11 [scheduling-1] INFO  c.r.logging.BatchJobLoggerListener - BATCH_JOB_STARTED job=stockReconciliationJob params={'runId_stockReconciliationJob':'{value=1775577370946, type=class java.lang.Long, identifying=true}','filePath':'{value=uploads/stocks-reconciliation.csv, type=class java.lang.String, identifying=true}'}
2026-04-07 21:26:11 [scheduling-1] INFO  o.s.batch.core.job.SimpleStepHandler - Executing step: [truncateTempStockStep]
